tournament_year,round_num,stage,group,event_id,team,opponent,gd,gf,opponent_raw_rank,opponent_conf,reg_gd,reg_gf
2010,3,group_stage,A,1251325,Uruguay,Mexico,1,1,17,CONCACAF,1,1
2010,3,group_stage,B,1251346,Greece,Argentina,-2,0,6,CONMEBOL,-2,0
2010,3,group_stage,B,1251346,Argentina,Greece,2,2,12,UEFA,2,2
2010,3,group_stage,B,1251344,Nigeria,South Korea,0,2,47,AFC,0,2
2010,3,group_stage,B,1251344,South Korea,Nigeria,0,2,21,CAF,0,2
2010,3,group_stage,C,1251335,Slovenia,England,-1,0,7,UEFA,-1,0
2010,3,group_stage,C,1251335,England,Slovenia,1,1,25,UEFA,1,1
2010,3,group_stage,C,1251336,USA,Algeria,1,1,28,CAF,1,1
2010,3,group_stage,C,1251336,Algeria,USA,-1,0,14,CONCACAF,-1,0
2010,3,group_stage,D,1251340,Australia,Serbia,1,2,15,UEFA,1,2
2010,3,group_stage,D,1251340,Serbia,Australia,-1,1,20,AFC,-1,1
2010,3,group_stage,D,1251339,Ghana,Germany,-1,0,5,UEFA,-1,0
2010,3,group_stage,D,1251339,Germany,Ghana,1,1,33,CAF,1,1
2010,3,group_stage,F,1251368,Paraguay,New Zealand,0,0,78,OFC,0,0
2010,3,group_stage,F,1251368,New Zealand,Paraguay,0,0,30,CONMEBOL,0,0
2010,3,group_stage,F,1251367,Slovakia,Italy,1,3,4,UEFA,1,3
2010,3,group_stage,F,1251367,Italy,Slovakia,-1,2,37,UEFA,-1,2
2010,3,group_stage,E,1251350,Cameroon,Netherlands,-1,1,3,UEFA,-1,1
2010,3,group_stage,E,1251350,Netherlands,Cameroon,1,2,19,CAF,1,2
2010,3,group_stage,E,1251349,Denmark,Japan,-2,1,45,AFC,-2,1
2010,3,group_stage,E,1251349,Japan,Denmark,2,3,26,UEFA,2,3
2010,3,group_stage,G,1251356,North Korea,Ivory Coast,-3,0,25,CAF,-3,0
2010,3,group_stage,G,1251356,Ivory Coast,North Korea,3,3,105,AFC,3,3
2010,3,group_stage,G,1251355,Portugal,Brazil,0,0,2,CONMEBOL,0,0
2010,3,group_stage,G,1251355,Brazil,Portugal,0,0,8,UEFA,0,0
2010,3,group_stage,H,1251364,Chile,Spain,-1,1,1,UEFA,-1,1
2010,3,group_stage,H,1251364,Spain,Chile,1,2,16,CONMEBOL,1,2
2010,3,group_stage,H,1251365,Switzerland,Honduras,0,0,38,CONCACAF,0,0
2010,3,group_stage,H,1251365,Honduras,Switzerland,0,0,22,UEFA,0,0
2010,4,round_of_16,,1355384,Uruguay,South Korea,1,2,47,AFC,1,2
2010,4,round_of_16,,1355384,South Korea,Uruguay,-1,1,18,CONMEBOL,-1,1
2010,4,round_of_16,,1355385,USA,Ghana,-1,1,33,CAF,-1,1
2010,4,round_of_16,,1355385,Ghana,USA,1,2,14,CONCACAF,1,2
2010,4,round_of_16,,1355388,Netherlands,Slovakia,1,2,37,UEFA,1,2
2010,4,round_of_16,,1355388,Slovakia,Netherlands,-1,1,3,UEFA,-1,1
2010,4,round_of_16,,1355389,Brazil,Chile,3,3,16,CONMEBOL,3,3
2010,4,round_of_16,,1355389,Chile,Brazil,-3,0,2,CONMEBOL,-3,0
2010,4,round_of_16,,1355387,Argentina,Mexico,2,3,17,CONCACAF,2,3
2010,4,round_of_16,,1355387,Mexico,Argentina,-2,1,6,CONMEBOL,-2,1
2010,4,round_of_16,,1355386,Germany,England,3,4,7,UEFA,3,4
2010,4,round_of_16,,1355386,England,Germany,-3,1,5,UEFA,-3,1
2010,4,round_of_16,,1355390,Paraguay,Japan,1,1,45,AFC,0,0
2010,4,round_of_16,,1355390,Japan,Paraguay,-1,0,30,CONMEBOL,0,0
2010,4,round_of_16,,1355391,Spain,Portugal,1,1,8,UEFA,1,1
2010,4,round_of_16,,1355391,Portugal,Spain,-1,0,1,UEFA,-1,0
2010,3,quarter_final,,1355393,Uruguay,Ghana,1,1,33,CAF,0,1
2010,3,quarter_final,,1355393,Ghana,Uruguay,-1,0,18,CONMEBOL,0,1
2010,3,quarter_final,,1355392,Netherlands,Brazil,1,2,2,CONMEBOL,1,2
2010,3,quarter_final,,1355392,Brazil,Netherlands,-1,1,3,UEFA,-1,1
2010,3,quarter_final,,1355394,Argentina,Germany,-4,0,5,UEFA,-4,0
2010,3,quarter_final,,1355394,Germany,Argentina,4,4,6,CONMEBOL,4,4
2010,3,quarter_final,,1355395,Paraguay,Spain,-1,0,1,UEFA,-1,0
2010,3,quarter_final,,1355395,Spain,Paraguay,1,1,30,CONMEBOL,1,1
2010,2,semi_final,,1355396,Uruguay,Netherlands,-1,2,3,UEFA,-1,2
2010,2,semi_final,,1355396,Netherlands,Uruguay,1,3,18,CONMEBOL,1,3
2010,2,semi_final,,1355397,Germany,Spain,-1,0,1,UEFA,-1,0
2010,2,semi_final,,1355397,Spain,Germany,1,1,5,UEFA,1,1
2010,1,final,,1355398,Netherlands,Spain,-1,0,1,UEFA,-1,0
2010,1,final,,1355398,Spain,Netherlands,1,1,3,UEFA,1,1
2010,20,third_place,,1355440,Uruguay,Germany,-1,2,5,UEFA,-1,2
2010,20,third_place,,1355440,Germany,Uruguay,1,3,18,CONMEBOL,1,3
2014,1,group_stage,A,4768710,Brazil,Croatia,2,3,19,UEFA,2,3
2014,1,group_stage,A,4768710,Croatia,Brazil,-2,1,10,CONMEBOL,-2,1
2014,1,group_stage,A,4768712,Mexico,Cameroon,1,1,56,CAF,1,1
2014,1,group_stage,A,4768712,Cameroon,Mexico,-1,0,20,CONCACAF,-1,0
2014,1,group_stage,B,4768722,Spain,Netherlands,-4,1,9,UEFA,-4,1
2014,1,group_stage,B,4768722,Netherlands,Spain,4,5,1,UEFA,4,5
2014,1,group_stage,B,4768724,Chile,Australia,2,3,59,AFC,2,3
2014,1,group_stage,B,4768724,Australia,Chile,-2,1,11,CONMEBOL,-2,1
2014,1,group_stage,C,4768734,Colombia,Greece,3,3,12,UEFA,3,3
2014,1,group_stage,C,4768734,Greece,Colombia,-3,0,4,CONMEBOL,-3,0
2014,1,group_stage,D,4768746,Uruguay,Costa Rica,-2,1,28,CONCACAF,-2,1
2014,1,group_stage,D,4768746,Costa Rica,Uruguay,2,3,6,CONMEBOL,2,3
2014,1,group_stage,D,4768748,England,Italy,-1,1,8,UEFA,-1,1
2014,1,group_stage,D,4768748,Italy,England,1,2,10,UEFA,1,2
2014,1,group_stage,C,4768736,Ivory Coast,Japan,1,2,46,AFC,1,2
2014,1,group_stage,C,4768736,Japan,Ivory Coast,-1,1,18,CAF,-1,1
2014,1,group_stage,E,4768758,Switzerland,Ecuador,1,2,22,CONMEBOL,1,2
2014,1,group_stage,E,4768758,Ecuador,Switzerland,-1,1,7,UEFA,-1,1
2014,1,group_stage,E,4768760,France,Honduras,3,3,33,CONCACAF,3,3
2014,1,group_stage,E,4768760,Honduras,France,-3,0,17,UEFA,-3,0
2014,1,group_stage,F,4768770,Argentina,Bosnia and Herzegovina,1,2,16,UEFA,1,2
2014,1,group_stage,F,4768770,Bosnia and Herzegovina,Argentina,-1,1,3,CONMEBOL,-1,1
2014,1,group_stage,G,4768782,Germany,Portugal,4,4,4,UEFA,4,4
2014,1,group_stage,G,4768782,Portugal,Germany,-4,0,2,UEFA,-4,0
2014,1,group_stage,F,4768772,Iran,Nigeria,0,0,44,CAF,0,0
2014,1,group_stage,F,4768772,Nigeria,Iran,0,0,43,AFC,0,0
2014,1,group_stage,G,4768784,Ghana,USA,-1,1,14,CONCACAF,-1,1
2014,1,group_stage,G,4768784,USA,Ghana,1,2,37,CAF,1,2
2014,1,group_stage,H,4768794,Belgium,Algeria,1,2,25,CAF,1,2
2014,1,group_stage,H,4768794,Algeria,Belgium,-1,1,5,UEFA,-1,1
2014,1,group_stage,H,4768796,Russia,South Korea,0,1,57,AFC,0,1
2014,1,group_stage,H,4768796,South Korea,Russia,0,1,19,UEFA,0,1
2014,2,group_stage,A,4768714,Brazil,Mexico,0,0,20,CONCACAF,0,0
2014,2,group_stage,A,4768714,Mexico,Brazil,0,0,10,CONMEBOL,0,0
2014,2,group_stage,B,4768728,Australia,Netherlands,-1,2,9,UEFA,-1,2
2014,2,group_stage,B,4768728,Netherlands,Australia,1,3,59,AFC,1,3
2014,2,group_stage,B,4768726,Spain,Chile,-2,0,11,CONMEBOL,-2,0
2014,2,group_stage,B,4768726,Chile,Spain,2,2,1,UEFA,2,2
2014,2,group_stage,A,4768716,Cameroon,Croatia,-4,0,19,UEFA,-4,0
2014,2,group_stage,A,4768716,Croatia,Cameroon,4,4,56,CAF,4,4
2014,2,group_stage,C,4768738,Colombia,Ivory Coast,1,2,18,CAF,1,2
2014,2,group_stage,C,4768738,Ivory Coast,Colombia,-1,1,4,CONMEBOL,-1,1
2014,2,group_stage,D,4768750,Uruguay,England,1,2,10,UEFA,1,2
2014,2,group_stage,D,4768750,England,Uruguay,-1,1,6,CONMEBOL,-1,1
2014,2,group_stage,C,4768740,Japan,Greece,0,0,12,UEFA,0,0
2014,2,group_stage,C,4768740,Greece,Japan,0,0,46,AFC,0,0
2014,2,group_stage,D,4768752,Italy,Costa Rica,-1,0,28,CONCACAF,-1,0
2014,2,group_stage,D,4768752,Costa Rica,Italy,1,1,8,UEFA,1,1
2014,2,group_stage,E,4768762,Switzerland,France,-3,2,17,UEFA,-3,2
2014,2,group_stage,E,4768762,France,Switzerland,3,5,7,UEFA,3,5
2014,2,group_stage,E,4768764,Honduras,Ecuador,-1,1,22,CONMEBOL,-1,1
2014,2,group_stage,E,4768764,Ecuador,Honduras,1,2,33,CONCACAF,1,2
2014,2,group_stage,F,4768774,Argentina,Iran,1,1,43,AFC,1,1
2014,2,group_stage,F,4768774,Iran,Argentina,-1,0,3,CONMEBOL,-1,0
2014,2,group_stage,G,4768786,Germany,Ghana,0,2,37,CAF,0,2
2014,2,group_stage,G,4768786,Ghana,Germany,0,2,2,UEFA,0,2
2014,2,group_stage,F,4768776,Nigeria,Bosnia and Herzegovina,1,1,16,UEFA,1,1
2014,2,group_stage,F,4768776,Bosnia and Herzegovina,Nigeria,-1,0,44,CAF,-1,0
2014,2,group_stage,H,4768798,Belgium,Russia,1,1,19,UEFA,1,1
2014,2,group_stage,H,4768798,Russia,Belgium,-1,0,5,UEFA,-1,0
2014,2,group_stage,H,4768800,South Korea,Algeria,-2,2,25,CAF,-2,2
2014,2,group_stage,H,4768800,Algeria,South Korea,2,4,57,AFC,2,4
2014,2,group_stage,G,4768788,USA,Portugal,0,2,4,UEFA,0,2
2014,2,group_stage,G,4768788,Portugal,USA,0,2,14,CONCACAF,0,2
2014,3,group_stage,B,4768730,Australia,Spain,-3,0,1,UEFA,-3,0
2014,3,group_stage,B,4768730,Spain,Australia,3,3,59,AFC,3,3
2014,3,group_stage,B,4768732,Netherlands,Chile,2,2,11,CONMEBOL,2,2
2014,3,group_stage,B,4768732,Chile,Netherlands,-2,0,9,UEFA,-2,0
2014,3,group_stage,A,4768718,Cameroon,Brazil,-3,1,10,CONMEBOL,-3,1
2014,3,group_stage,A,4768718,Brazil,Cameroon,3,4,56,CAF,3,4
2014,3,group_stage,A,4768720,Croatia,Mexico,-2,1,20,CONCACAF,-2,1
2014,3,group_stage,A,4768720,Mexico,Croatia,2,3,19,UEFA,2,3
2014,3,group_stage,D,4768756,Costa Rica,England,0,0,10,UEFA,0,0
2014,3,group_stage,D,4768756,England,Costa Rica,0,0,28,CONCACAF,0,0
2014,3,group_stage,D,4768754,Italy,Uruguay,-1,0,6,CONMEBOL,-1,0
2014,3,group_stage,D,4768754,Uruguay,Italy,1,1,8,UEFA,1,1
2014,3,group_stage,C,4768744,Greece,Ivory Coast,1,2,18,CAF,1,2
2014,3,group_stage,C,4768744,Ivory Coast,Greece,-1,1,12,UEFA,-1,1
2014,3,group_stage,C,4768742,Japan,Colombia,-3,1,4,CONMEBOL,-3,1
2014,3,group_stage,C,4768742,Colombia,Japan,3,4,46,AFC,3,4
2014,3,group_stage,F,4768780,Bosnia and Herzegovina,Iran,2,3,43,AFC,2,3
2014,3,group_stage,F,4768780,Iran,Bosnia and Herzegovina,-2,1,16,UEFA,-2,1
2014,3,group_stage,F,4768778,Nigeria,Argentina,-1,2,3,CONMEBOL,-1,2
2014,3,group_stage,F,4768778,Argentina,Nigeria,1,3,44,CAF,1,3
2014,3,group_stage,E,4768768,Ecuador,France,0,0,17,UEFA,0,0
2014,3,group_stage,E,4768768,France,Ecuador,0,0,22,CONMEBOL,0,0
2014,3,group_stage,E,4768766,Honduras,Switzerland,-3,0,7,UEFA,-3,0
2014,3,group_stage,E,4768766,Switzerland,Honduras,3,3,33,CONCACAF,3,3
2014,3,group_stage,G,4768792,Portugal,Ghana,1,2,37,CAF,1,2
2014,3,group_stage,G,4768792,Ghana,Portugal,-1,1,4,UEFA,-1,1
2014,3,group_stage,G,4768790,USA,Germany,-1,0,2,UEFA,-1,0
2014,3,group_stage,G,4768790,Germany,USA,1,1,14,CONCACAF,1,1
2014,3,group_stage,H,4768804,Algeria,Russia,0,1,19,UEFA,0,1
2014,3,group_stage,H,4768804,Russia,Algeria,0,1,25,CAF,0,1
2014,3,group_stage,H,4768802,South Korea,Belgium,-1,0,5,UEFA,-1,0
2014,3,group_stage,H,4768802,Belgium,South Korea,1,1,57,AFC,1,1
2014,4,round_of_16,,4768142,Brazil,Chile,1,1,11,CONMEBOL,0,1
2014,4,round_of_16,,4768142,Chile,Brazil,-1,0,10,CONMEBOL,0,1
2014,4,round_of_16,,4768146,Colombia,Uruguay,2,2,6,CONMEBOL,2,2
2014,4,round_of_16,,4768146,Uruguay,Colombia,-2,0,4,CONMEBOL,-2,0
2014,4,round_of_16,,4768152,France,Nigeria,2,2,44,CAF,2,2
2014,4,round_of_16,,4768152,Nigeria,France,-2,0,17,UEFA,-2,0
2014,4,round_of_16,,4768154,Germany,Algeria,1,2,25,CAF,1,2
2014,4,round_of_16,,4768154,Algeria,Germany,-1,1,2,UEFA,-1,1
2014,4,round_of_16,,4768148,Netherlands,Mexico,1,2,20,CONCACAF,1,2
2014,4,round_of_16,,4768148,Mexico,Netherlands,-1,1,9,UEFA,-1,1
2014,4,round_of_16,,4768150,Costa Rica,Greece,1,1,12,UEFA,0,1
2014,4,round_of_16,,4768150,Greece,Costa Rica,-1,0,28,CONCACAF,0,1
2014,4,round_of_16,,4768156,Argentina,Switzerland,1,1,7,UEFA,1,1
2014,4,round_of_16,,4768156,Switzerland,Argentina,-1,0,3,CONMEBOL,-1,0
2014,4,round_of_16,,4768158,Belgium,USA,1,2,14,CONCACAF,1,2
2014,4,round_of_16,,4768158,USA,Belgium,-1,1,5,UEFA,-1,1
2014,3,quarter_final,,4768164,Brazil,Colombia,1,2,4,CONMEBOL,1,2
2014,3,quarter_final,,4768164,Colombia,Brazil,-1,1,10,CONMEBOL,-1,1
2014,3,quarter_final,,4768166,France,Germany,-1,0,2,UEFA,-1,0
2014,3,quarter_final,,4768166,Germany,France,1,1,17,UEFA,1,1
2014,3,quarter_final,,4768168,Netherlands,Costa Rica,1,1,28,CONCACAF,0,0
2014,3,quarter_final,,4768168,Costa Rica,Netherlands,-1,0,9,UEFA,0,0
2014,3,quarter_final,,4768170,Argentina,Belgium,1,1,5,UEFA,1,1
2014,3,quarter_final,,4768170,Belgium,Argentina,-1,0,3,CONMEBOL,-1,0
2014,2,semi_final,,4768172,Brazil,Germany,-6,1,2,UEFA,-6,1
2014,2,semi_final,,4768172,Germany,Brazil,6,7,10,CONMEBOL,6,7
2014,2,semi_final,,4768174,Netherlands,Argentina,-1,0,3,CONMEBOL,0,0
2014,2,semi_final,,4768174,Argentina,Netherlands,1,1,9,UEFA,0,0
2014,1,final,,4768178,Germany,Argentina,1,1,3,CONMEBOL,1,1
2014,1,final,,4768178,Argentina,Germany,-1,0,2,UEFA,-1,0
2014,20,third_place,,4768176,Brazil,Netherlands,-3,0,9,UEFA,-3,0
2014,20,third_place,,4768176,Netherlands,Brazil,3,3,10,CONMEBOL,3,3
2018,1,group_stage,A,7659862,Russia,Saudi Arabia,5,5,67,AFC,5,5
2018,1,group_stage,A,7659862,Saudi Arabia,Russia,-5,0,66,UEFA,-5,0
2018,1,group_stage,A,7659867,Egypt,Uruguay,-1,0,17,CONMEBOL,-1,0
2018,1,group_stage,A,7659867,Uruguay,Egypt,1,1,45,CAF,1,1
2018,1,group_stage,B,7659865,Morocco,Iran,-1,0,37,AFC,-1,0
2018,1,group_stage,B,7659865,Iran,Morocco,1,1,42,CAF,1,1
2018,1,group_stage,B,7659859,Portugal,Spain,0,3,10,UEFA,0,3
2018,1,group_stage,B,7659859,Spain,Portugal,0,3,4,UEFA,0,3
2018,1,group_stage,C,7659860,France,Australia,1,2,40,AFC,1,2
2018,1,group_stage,C,7659860,Australia,France,-1,1,7,UEFA,-1,1
2018,1,group_stage,D,7659864,Argentina,Iceland,0,1,22,UEFA,0,1
2018,1,group_stage,D,7659864,Iceland,Argentina,0,1,5,CONMEBOL,0,1
2018,1,group_stage,C,7659861,Peru,Denmark,-1,0,12,UEFA,-1,0
2018,1,group_stage,C,7659861,Denmark,Peru,1,1,11,CONMEBOL,1,1
2018,1,group_stage,D,7659869,Croatia,Nigeria,2,2,48,CAF,2,2
2018,1,group_stage,D,7659869,Nigeria,Croatia,-2,0,18,UEFA,-2,0
2018,1,group_stage,E,7659866,Costa Rica,Serbia,-1,0,38,UEFA,-1,0
2018,1,group_stage,E,7659866,Serbia,Costa Rica,1,1,23,CONCACAF,1,1
2018,1,group_stage,F,7659868,Germany,Mexico,-1,0,15,CONCACAF,-1,0
2018,1,group_stage,F,7659868,Mexico,Germany,1,1,1,UEFA,1,1
2018,1,group_stage,E,7659863,Brazil,Switzerland,0,1,6,UEFA,0,1
2018,1,group_stage,E,7659863,Switzerland,Brazil,0,1,2,CONMEBOL,0,1
2018,1,group_stage,F,7659878,Sweden,South Korea,1,1,62,AFC,1,1
2018,1,group_stage,F,7659878,South Korea,Sweden,-1,0,24,UEFA,-1,0
2018,1,group_stage,G,7659886,Belgium,Panama,3,3,55,CONCACAF,3,3
2018,1,group_stage,G,7659886,Panama,Belgium,-3,0,3,UEFA,-3,0
2018,1,group_stage,G,7659882,Tunisia,England,-1,1,13,UEFA,-1,1
2018,1,group_stage,G,7659882,England,Tunisia,1,2,50,CAF,1,2
2018,1,group_stage,H,7659875,Colombia,Japan,-1,1,61,AFC,-1,1
2018,1,group_stage,H,7659875,Japan,Colombia,1,2,16,CONMEBOL,1,2
2018,1,group_stage,H,7659876,Poland,Senegal,-1,1,27,CAF,-1,1
2018,1,group_stage,H,7659876,Senegal,Poland,1,2,8,UEFA,1,2
2018,2,group_stage,A,7659899,Russia,Egypt,2,3,45,CAF,2,3
2018,2,group_stage,A,7659899,Egypt,Russia,-2,1,66,UEFA,-2,1
2018,2,group_stage,B,7659877,Portugal,Morocco,1,1,42,CAF,1,1
2018,2,group_stage,B,7659877,Morocco,Portugal,-1,0,4,UEFA,-1,0
2018,2,group_stage,A,7659872,Uruguay,Saudi Arabia,1,1,67,AFC,1,1
2018,2,group_stage,A,7659872,Saudi Arabia,Uruguay,-1,0,17,CONMEBOL,-1,0
2018,2,group_stage,B,7659871,Iran,Spain,-1,0,10,UEFA,-1,0
2018,2,group_stage,B,7659871,Spain,Iran,1,1,37,AFC,1,1
2018,2,group_stage,C,7659874,Denmark,Australia,0,1,40,AFC,0,1
2018,2,group_stage,C,7659874,Australia,Denmark,0,1,12,UEFA,0,1
2018,2,group_stage,C,7659870,France,Peru,1,1,11,CONMEBOL,1,1
2018,2,group_stage,C,7659870,Peru,France,-1,0,7,UEFA,-1,0
2018,2,group_stage,D,7659880,Argentina,Croatia,-3,0,18,UEFA,-3,0
2018,2,group_stage,D,7659880,Croatia,Argentina,3,3,5,CONMEBOL,3,3
2018,2,group_stage,E,7659898,Brazil,Costa Rica,2,2,23,CONCACAF,2,2
2018,2,group_stage,E,7659898,Costa Rica,Brazil,-2,0,2,CONMEBOL,-2,0
2018,2,group_stage,D,7659883,Nigeria,Iceland,2,2,22,UEFA,2,2
2018,2,group_stage,D,7659883,Iceland,Nigeria,-2,0,48,CAF,-2,0
2018,2,group_stage,E,7659881,Serbia,Switzerland,-1,1,6,UEFA,-1,1
2018,2,group_stage,E,7659881,Switzerland,Serbia,1,2,38,UEFA,1,2
2018,2,group_stage,G,7659884,Belgium,Tunisia,3,5,50,CAF,3,5
2018,2,group_stage,G,7659884,Tunisia,Belgium,-3,2,3,UEFA,-3,2
2018,2,group_stage,F,7659888,South Korea,Mexico,-1,1,15,CONCACAF,-1,1
2018,2,group_stage,F,7659888,Mexico,South Korea,1,2,62,AFC,1,2
2018,2,group_stage,F,7659900,Germany,Sweden,1,2,24,UEFA,1,2
2018,2,group_stage,F,7659900,Sweden,Germany,-1,1,1,UEFA,-1,1
2018,2,group_stage,G,7659885,England,Panama,5,6,55,CONCACAF,5,6
2018,2,group_stage,G,7659885,Panama,England,-5,1,13,UEFA,-5,1
2018,2,group_stage,H,7659873,Japan,Senegal,0,2,27,CAF,0,2
2018,2,group_stage,H,7659873,Senegal,Japan,0,2,61,AFC,0,2
2018,2,group_stage,H,7659879,Poland,Colombia,-3,0,16,CONMEBOL,-3,0
2018,2,group_stage,H,7659879,Colombia,Poland,3,3,8,UEFA,3,3
2018,3,group_stage,A,7659896,Saudi Arabia,Egypt,1,2,45,CAF,1,2
2018,3,group_stage,A,7659896,Egypt,Saudi Arabia,-1,1,67,AFC,-1,1
2018,3,group_stage,A,7659887,Uruguay,Russia,3,3,66,UEFA,3,3
2018,3,group_stage,A,7659887,Russia,Uruguay,-3,0,17,CONMEBOL,-3,0
2018,3,group_stage,B,7659889,Iran,Portugal,0,1,4,UEFA,0,1
2018,3,group_stage,B,7659889,Portugal,Iran,0,1,37,AFC,0,1
2018,3,group_stage,B,7659892,Spain,Morocco,0,2,42,CAF,0,2
2018,3,group_stage,B,7659892,Morocco,Spain,0,2,10,UEFA,0,2
2018,3,group_stage,C,7659894,Australia,Peru,-2,0,11,CONMEBOL,-2,0
2018,3,group_stage,C,7659894,Peru,Australia,2,2,40,AFC,2,2
2018,3,group_stage,C,7659891,Denmark,France,0,0,7,UEFA,0,0
2018,3,group_stage,C,7659891,France,Denmark,0,0,12,UEFA,0,0
2018,3,group_stage,D,7659906,Iceland,Croatia,-1,1,18,UEFA,-1,1
2018,3,group_stage,D,7659906,Croatia,Iceland,1,2,22,UEFA,1,2
2018,3,group_stage,D,7659903,Nigeria,Argentina,-1,1,5,CONMEBOL,-1,1
2018,3,group_stage,D,7659903,Argentina,Nigeria,1,2,48,CAF,1,2
2018,3,group_stage,F,7659905,Mexico,Sweden,-3,0,24,UEFA,-3,0
2018,3,group_stage,F,7659905,Sweden,Mexico,3,3,15,CONCACAF,3,3
2018,3,group_stage,F,7659904,South Korea,Germany,2,2,1,UEFA,2,2
2018,3,group_stage,F,7659904,Germany,South Korea,-2,0,62,AFC,-2,0
2018,3,group_stage,E,7659890,Serbia,Brazil,-2,0,2,CONMEBOL,-2,0
2018,3,group_stage,E,7659890,Brazil,Serbia,2,2,38,UEFA,2,2
2018,3,group_stage,E,7659893,Switzerland,Costa Rica,0,2,23,CONCACAF,0,2
2018,3,group_stage,E,7659893,Costa Rica,Switzerland,0,2,6,UEFA,0,2
2018,3,group_stage,H,7659895,Japan,Poland,-1,0,8,UEFA,-1,0
2018,3,group_stage,H,7659895,Poland,Japan,1,1,61,AFC,1,1
2018,3,group_stage,H,7659897,Senegal,Colombia,-1,0,16,CONMEBOL,-1,0
2018,3,group_stage,H,7659897,Colombia,Senegal,1,1,27,CAF,1,1
2018,3,group_stage,G,7659902,England,Belgium,-1,0,3,UEFA,-1,0
2018,3,group_stage,G,7659902,Belgium,England,1,1,13,UEFA,1,1
2018,3,group_stage,G,7659901,Panama,Tunisia,-1,1,50,CAF,-1,1
2018,3,group_stage,G,7659901,Tunisia,Panama,1,2,55,CONCACAF,1,2
2018,4,round_of_16,,7665827,Uruguay,Portugal,1,2,4,UEFA,1,2
2018,4,round_of_16,,7665827,Portugal,Uruguay,-1,1,17,CONMEBOL,-1,1
2018,4,round_of_16,,7665828,France,Argentina,1,4,5,CONMEBOL,1,4
2018,4,round_of_16,,7665828,Argentina,France,-1,3,7,UEFA,-1,3
2018,4,round_of_16,,7665825,Brazil,Mexico,2,2,15,CONCACAF,2,2
2018,4,round_of_16,,7665825,Mexico,Brazil,-2,0,2,CONMEBOL,-2,0
2018,4,round_of_16,,7665826,Belgium,Japan,1,3,61,AFC,1,3
2018,4,round_of_16,,7665826,Japan,Belgium,-1,2,3,UEFA,-1,2
2018,4,round_of_16,,7665832,Spain,Russia,-1,0,66,UEFA,0,1
2018,4,round_of_16,,7665832,Russia,Spain,1,1,10,UEFA,0,1
2018,4,round_of_16,,7665829,Croatia,Denmark,1,1,12,UEFA,0,1
2018,4,round_of_16,,7665829,Denmark,Croatia,-1,0,18,UEFA,0,1
2018,4,round_of_16,,7665831,Sweden,Switzerland,1,1,6,UEFA,1,1
2018,4,round_of_16,,7665831,Switzerland,Sweden,-1,0,24,UEFA,-1,0
2018,4,round_of_16,,7665830,Colombia,England,-1,0,13,UEFA,0,1
2018,4,round_of_16,,7665830,England,Colombia,1,1,16,CONMEBOL,0,1
2018,3,quarter_final,,7693129,Uruguay,France,-2,0,7,UEFA,-2,0
2018,3,quarter_final,,7693129,France,Uruguay,2,2,17,CONMEBOL,2,2
2018,3,quarter_final,,7693128,Brazil,Belgium,-1,1,3,UEFA,-1,1
2018,3,quarter_final,,7693128,Belgium,Brazil,1,2,2,CONMEBOL,1,2
2018,3,quarter_final,,7693127,Russia,Croatia,-1,0,18,UEFA,0,2
2018,3,quarter_final,,7693127,Croatia,Russia,1,1,66,UEFA,0,2
2018,3,quarter_final,,7693130,Sweden,England,-2,0,13,UEFA,-2,0
2018,3,quarter_final,,7693130,England,Sweden,2,2,24,UEFA,2,2
2018,2,semi_final,,7693134,France,Belgium,1,1,3,UEFA,1,1
2018,2,semi_final,,7693134,Belgium,France,-1,0,7,UEFA,-1,0
2018,2,semi_final,,7693132,Croatia,England,1,2,13,UEFA,1,2
2018,2,semi_final,,7693132,England,Croatia,-1,1,18,UEFA,-1,1
2018,1,final,,7693131,France,Croatia,2,4,18,UEFA,2,4
2018,1,final,,7693131,Croatia,France,-2,2,7,UEFA,-2,2
2018,50,third_place,,7693133,Belgium,England,2,2,13,UEFA,2,2
2018,50,third_place,,7693133,England,Belgium,-2,0,3,UEFA,-2,0
2022,1,group_stage,A,10230541,Qatar,Ecuador,-2,0,44,CONMEBOL,-2,0
2022,1,group_stage,A,10230541,Ecuador,Qatar,2,2,51,AFC,2,2
2022,1,group_stage,B,10230543,England,Iran,4,6,20,AFC,4,6
2022,1,group_stage,B,10230543,Iran,England,-4,2,5,UEFA,-4,2
2022,1,group_stage,A,10230533,Senegal,Netherlands,-2,0,8,UEFA,-2,0
2022,1,group_stage,A,10230533,Netherlands,Senegal,2,2,18,CAF,2,2
2022,1,group_stage,B,10230548,USA,Wales,0,1,19,UEFA,0,1
2022,1,group_stage,B,10230548,Wales,USA,0,1,14,CONCACAF,0,1
2022,1,group_stage,C,10230528,Argentina,Saudi Arabia,-1,1,51,AFC,-1,1
2022,1,group_stage,C,10230528,Saudi Arabia,Argentina,1,2,3,CONMEBOL,1,2
2022,1,group_stage,D,10230576,Denmark,Tunisia,0,0,30,CAF,0,0
2022,1,group_stage,D,10230576,Tunisia,Denmark,0,0,10,UEFA,0,0
2022,1,group_stage,C,10230565,Mexico,Poland,0,0,26,UEFA,0,0
2022,1,group_stage,C,10230565,Poland,Mexico,0,0,13,CONCACAF,0,0
2022,1,group_stage,D,10230563,France,Australia,3,4,38,AFC,3,4
