tournament_year,event_id,round_num,stage,team,player_name,sofascore_id,rating,minutes_played
2022,10230631,5,round_of_16,Switzerland,Djibril Sow,799054,6.4,54
2022,10230631,5,round_of_16,Switzerland,Remo Freuler,115516,6.0,54
2022,10230631,5,round_of_16,Switzerland,Rubén Vargas,872919,6.2,66
2022,10230631,5,round_of_16,Switzerland,Breel Embolo,352296,6.7,89
2022,10230631,5,round_of_16,Switzerland,Xherdan Shaqiri,65953,6.9,90
2022,10230631,5,round_of_16,Switzerland,Eray Cömert,814023,5.9,45
2022,10230631,5,round_of_16,Switzerland,Denis Zakaria,770677,6.2,36
2022,10230631,5,round_of_16,Switzerland,Haris Seferović,50899,6.7,36
2022,10230631,5,round_of_16,Switzerland,Noah Okafor,865523,6.4,24
2022,10230639,27,quarter_final,Netherlands,Andries Noppert,339339,7.4,120
2022,10230639,27,quarter_final,Netherlands,Jurriën Timber,958959,6.5,120
2022,10230639,27,quarter_final,Netherlands,Virgil van Dijk,151545,6.4,120
2022,10230639,27,quarter_final,Netherlands,Nathan Aké,149663,7.0,120
2022,10230639,27,quarter_final,Netherlands,Denzel Dumfries,759520,6.0,120
2022,10230639,27,quarter_final,Netherlands,Marten de Roon,100389,6.4,45
2022,10230639,27,quarter_final,Netherlands,Frenkie de Jong,795222,6.7,120
2022,10230639,27,quarter_final,Netherlands,Daley Blind,44864,6.9,64
2022,10230639,27,quarter_final,Netherlands,Cody Gakpo,862967,6.6,113
2022,10230639,27,quarter_final,Netherlands,Steven Bergwijn,361798,6.7,45
2022,10230639,27,quarter_final,Netherlands,Memphis Depay,138833,6.3,78
2022,10230639,27,quarter_final,Netherlands,Teun Koopmeiners,803033,7.2,75
2022,10230639,27,quarter_final,Netherlands,Steven Berghuis,100386,6.6,75
2022,10230639,27,quarter_final,Netherlands,Luuk de Jong,40878,6.9,56
2022,10230639,27,quarter_final,Netherlands,Wout Weghorst,252215,8.8,42
2022,10230639,27,quarter_final,Netherlands,Noa Lang,875136,6.9,9
2022,10230639,27,quarter_final,Argentina,Emiliano Martínez,158263,6.9,120
2022,10230639,27,quarter_final,Argentina,Nahuel Molina,831799,7.1,105
2022,10230639,27,quarter_final,Argentina,Cristian Romero,829932,6.9,78
2022,10230639,27,quarter_final,Argentina,Nicolás Otamendi,74915,6.5,120
2022,10230639,27,quarter_final,Argentina,Lisandro Martínez,859999,6.7,112
2022,10230639,27,quarter_final,Argentina,Marcos Acuña,578560,7.6,78
2022,10230639,27,quarter_final,Argentina,Rodrigo De Paul,249399,7.1,66
2022,10230639,27,quarter_final,Argentina,Enzo Fernández,974505,6.8,120
2022,10230639,27,quarter_final,Argentina,Alexis Mac Allister,895324,7.1,120
2022,10230639,27,quarter_final,Argentina,Lionel Messi,12994,9.2,120
2022,10230639,27,quarter_final,Argentina,Julián Alvarez,944656,6.7,82
2022,10230639,27,quarter_final,Argentina,Leandro Paredes,255389,7.0,54
2022,10230639,27,quarter_final,Argentina,Nicolás Tagliafico,158243,6.5,42
2022,10230639,27,quarter_final,Argentina,Germán Pezzella,158241,6.1,42
2022,10230639,27,quarter_final,Argentina,Lautaro Martínez,823984,7.0,38
2022,10230639,27,quarter_final,Argentina,Gonzalo Montiel,822933,6.9,15
2022,10230639,27,quarter_final,Argentina,Ángel Di María,30027,6.8,8
2022,10230640,27,quarter_final,Croatia,Dominik Livaković,190419,9.2,120
2022,10230640,27,quarter_final,Croatia,Josip Juranović,791642,7.8,120
2022,10230640,27,quarter_final,Croatia,Dejan Lovren,39480,7.3,120
2022,10230640,27,quarter_final,Croatia,Joško Gvardiol,964994,7.2,120
2022,10230640,27,quarter_final,Croatia,Borna Sosa,357584,6.8,110
2022,10230640,27,quarter_final,Croatia,Luka Modrić,15466,7.7,120
2022,10230640,27,quarter_final,Croatia,Marcelo Brozović,108800,7.7,114
2022,10230640,27,quarter_final,Croatia,Mateo Kovačić,136710,7.2,105
2022,10230640,27,quarter_final,Croatia,Mario Pašalić,190437,6.6,72
2022,10230640,27,quarter_final,Croatia,Andrej Kramarić,67647,6.6,72
2022,10230640,27,quarter_final,Croatia,Ivan Perišić,38710,7.0,120
2022,10230640,27,quarter_final,Croatia,Nikola Vlašić,357596,6.8,48
2022,10230640,27,quarter_final,Croatia,Bruno Petković,309306,7.3,48
2022,10230640,27,quarter_final,Croatia,Lovro Majer,841947,7.1,15
2022,10230640,27,quarter_final,Croatia,Ante Budimir,37318,6.5,10
2022,10230640,27,quarter_final,Croatia,Mislav Oršić,88645,7.2,8
2022,10230640,27,quarter_final,Brazil,Alisson,243609,6.4,120
2022,10230640,27,quarter_final,Brazil,Éder Militão,822519,7.7,105
2022,10230640,27,quarter_final,Brazil,Marquinhos,155995,6.6,120
2022,10230640,27,quarter_final,Brazil,Thiago Silva,33541,7.2,120
2022,10230640,27,quarter_final,Brazil,Danilo,124992,7.1,120
2022,10230640,27,quarter_final,Brazil,Lucas Paquetá,839981,7.3,105
2022,10230640,27,quarter_final,Brazil,Casemiro,122951,7.3,120
2022,10230640,27,quarter_final,Brazil,Raphinha,831005,6.8,56
2022,10230640,27,quarter_final,Brazil,Neymar,124712,7.3,120
2022,10230640,27,quarter_final,Brazil,Vinícius Júnior,868812,6.9,64
2022,10230640,27,quarter_final,Brazil,Richarlison,840217,7.6,84
2022,10230640,27,quarter_final,Brazil,Antony,958380,6.9,64
2022,10230640,27,quarter_final,Brazil,Rodrygo,910536,6.6,56
2022,10230640,27,quarter_final,Brazil,Pedro,840219,7.0,36
2022,10230640,27,quarter_final,Brazil,Alex Sandro,84854,6.3,15
2022,10230640,27,quarter_final,Brazil,Fred,243623,6.5,15
2022,10230634,27,quarter_final,England,Jordan Pickford,138530,6.8,90
2022,10230634,27,quarter_final,England,Kyle Walker,44614,6.7,90
2022,10230634,27,quarter_final,England,John Stones,152077,6.9,89
2022,10230634,27,quarter_final,England,Harry Maguire,149380,7.3,90
2022,10230634,27,quarter_final,England,Luke Shaw,190839,6.5,90
2022,10230634,27,quarter_final,England,Jordan Henderson,42694,6.8,79
2022,10230634,27,quarter_final,England,Declan Rice,856714,7.1,90
2022,10230634,27,quarter_final,England,Jude Bellingham,991011,7.2,90
2022,10230634,27,quarter_final,England,Bukayo Saka,934235,7.7,79
2022,10230634,27,quarter_final,England,Harry Kane,108579,6.8,90
2022,10230634,27,quarter_final,England,Phil Foden,859765,7.0,85
2022,10230634,27,quarter_final,England,Mason Mount,836694,7.2,11
2022,10230634,27,quarter_final,England,Raheem Sterling,138534,6.7,11
2022,10230634,27,quarter_final,England,Marcus Rashford,814590,6.6,16
2022,10230634,27,quarter_final,France,Hugo Lloris,9048,8.0,90
2022,10230634,27,quarter_final,France,Jules Koundé,827212,7.5,90
2022,10230634,27,quarter_final,France,Raphaël Varane,138310,6.8,90
2022,10230634,27,quarter_final,France,Dayot Upamecano,798583,6.7,90
2022,10230634,27,quarter_final,France,Theo Hernández,788027,6.4,90
2022,10230634,27,quarter_final,France,Aurélien Tchouaméni,859025,7.0,90
2022,10230634,27,quarter_final,France,Adrien Rabiot,250737,6.8,90
2022,10230634,27,quarter_final,France,Ousmane Dembélé,818244,6.9,79
2022,10230634,27,quarter_final,France,Antoine Griezmann,85859,7.6,90
2022,10230634,27,quarter_final,France,Kylian Mbappé,826643,7.1,90
2022,10230634,27,quarter_final,France,Olivier Giroud,39070,7.2,90
2022,10230634,27,quarter_final,France,Kingsley Coman,280441,6.5,11
2022,10230581,27,quarter_final,Morocco,Yassine Bounou,360938,7.9,90
2022,10230581,27,quarter_final,Morocco,Achraf Hakimi,814594,6.7,90
2022,10230581,27,quarter_final,Morocco,Jawad El Yamiq,877103,7.6,90
2022,10230581,27,quarter_final,Morocco,Romain Saïss,187729,6.5,57
2022,10230581,27,quarter_final,Morocco,Yahia Attiyat Allah,919677,7.8,90
2022,10230581,27,quarter_final,Morocco,Azzedine Ounahi,991421,7.4,90
2022,10230581,27,quarter_final,Morocco,Sofyan Amrabat,359272,6.5,90
2022,10230581,27,quarter_final,Morocco,Selim Amallah,801211,6.8,65
2022,10230581,27,quarter_final,Morocco,Hakim Ziyech,249437,6.8,82
2022,10230581,27,quarter_final,Morocco,Youssef En-Nesyri,846470,7.6,65
2022,10230581,27,quarter_final,Morocco,Sofiane Boufal,257205,7.0,82
2022,10230581,27,quarter_final,Morocco,Achraf Dari,964795,6.8,33
2022,10230581,27,quarter_final,Morocco,Badr Benoun,906597,6.5,25
2022,10230581,27,quarter_final,Morocco,Walid Cheddira,917485,6.0,28
2022,10230581,27,quarter_final,Morocco,Yahya Jabrane,919712,6.5,8
2022,10230581,27,quarter_final,Morocco,Zakaria Aboukhlal,856737,6.3,8
2022,10230581,27,quarter_final,Portugal,Diogo Costa,843115,6.0,90
2022,10230581,27,quarter_final,Portugal,Diogo Dalot,843200,7.0,79
2022,10230581,27,quarter_final,Portugal,Pepe,5884,6.7,90
2022,10230581,27,quarter_final,Portugal,Rúben Dias,318941,6.9,90
2022,10230581,27,quarter_final,Portugal,Raphaël Guerreiro,246999,6.6,51
2022,10230581,27,quarter_final,Portugal,Bernardo Silva,331209,7.2,90
2022,10230581,27,quarter_final,Portugal,Rúben Neves,280955,6.6,51
2022,10230581,27,quarter_final,Portugal,Otávio,244801,7.6,69
2022,10230581,27,quarter_final,Portugal,Bruno Fernandes,288205,8.2,90
2022,10230581,27,quarter_final,Portugal,Gonçalo Ramos,934510,6.2,69
2022,10230581,27,quarter_final,Portugal,João Félix,851671,6.4,90
2022,10230581,27,quarter_final,Portugal,João Cancelo,138892,6.7,39
2022,10230581,27,quarter_final,Portugal,Cristiano Ronaldo,750,6.8,39
2022,10230581,27,quarter_final,Portugal,Vitinha,902029,6.7,21
2022,10230581,27,quarter_final,Portugal,Rafael Leão,851284,7.1,21
2022,10230581,27,quarter_final,Portugal,Ricardo Horta,314380,6.6,11
2022,10230580,28,semi_final,Argentina,Emiliano Martínez,158263,7.6,90
2022,10230580,28,semi_final,Argentina,Nahuel Molina,831799,6.8,86
2022,10230580,28,semi_final,Argentina,Cristian Romero,829932,7.1,90
2022,10230580,28,semi_final,Argentina,Nicolás Otamendi,74915,7.1,90
2022,10230580,28,semi_final,Argentina,Nicolás Tagliafico,158243,7.3,90
2022,10230580,28,semi_final,Argentina,Rodrigo De Paul,249399,6.7,74
2022,10230580,28,semi_final,Argentina,Leandro Paredes,255389,7.0,62
2022,10230580,28,semi_final,Argentina,Enzo Fernández,974505,7.4,90
2022,10230580,28,semi_final,Argentina,Alexis Mac Allister,895324,6.5,86
2022,10230580,28,semi_final,Argentina,Lionel Messi,12994,7.9,90
2022,10230580,28,semi_final,Argentina,Julián Alvarez,944656,8.6,74
2022,10230580,28,semi_final,Argentina,Lisandro Martínez,859999,6.7,28
2022,10230580,28,semi_final,Argentina,Exequiel Palacios,822600,6.5,16
2022,10230580,28,semi_final,Argentina,Paulo Dybala,256219,7.0,16
2022,10230580,28,semi_final,Argentina,Juan Foyth,873189,6.6,9
2022,10230580,28,semi_final,Argentina,Ángel Correa,316152,6.7,9
2022,10230580,28,semi_final,Croatia,Dominik Livaković,190419,6.7,90
2022,10230580,28,semi_final,Croatia,Josip Juranović,791642,6.5,90
2022,10230580,28,semi_final,Croatia,Dejan Lovren,39480,6.6,90
2022,10230580,28,semi_final,Croatia,Joško Gvardiol,964994,6.6,90
2022,10230580,28,semi_final,Croatia,Borna Sosa,357584,6.3,45
2022,10230580,28,semi_final,Croatia,Luka Modrić,15466,7.6,81
2022,10230580,28,semi_final,Croatia,Marcelo Brozović,108800,6.4,50
2022,10230580,28,semi_final,Croatia,Mateo Kovačić,136710,7.3,90
2022,10230580,28,semi_final,Croatia,Mario Pašalić,190437,6.8,45
2022,10230580,28,semi_final,Croatia,Andrej Kramarić,67647,6.8,72
2022,10230580,28,semi_final,Croatia,Ivan Perišić,38710,7.3,90
2022,10230580,28,semi_final,Croatia,Nikola Vlašić,357596,6.8,45
2022,10230580,28,semi_final,Croatia,Mislav Oršić,88645,6.5,45
2022,10230580,28,semi_final,Croatia,Bruno Petković,309306,6.6,40
2022,10230580,28,semi_final,Croatia,Marko Livaja,94226,6.5,18
2022,10230580,28,semi_final,Croatia,Lovro Majer,841947,6.6,9
2022,10230578,28,semi_final,France,Hugo Lloris,9048,7.4,90
2022,10230578,28,semi_final,France,Jules Koundé,827212,7.5,90
2022,10230578,28,semi_final,France,Raphaël Varane,138310,6.9,90
2022,10230578,28,semi_final,France,Ibrahima Konaté,826215,7.6,90
2022,10230578,28,semi_final,France,Theo Hernández,788027,8.2,90
2022,10230578,28,semi_final,France,Aurélien Tchouaméni,859025,7.4,90
2022,10230578,28,semi_final,France,Youssouf Fofana,945062,7.4,90
2022,10230578,28,semi_final,France,Ousmane Dembélé,818244,6.7,79
2022,10230578,28,semi_final,France,Antoine Griezmann,85859,7.6,90
2022,10230578,28,semi_final,France,Kylian Mbappé,826643,6.8,90
2022,10230578,28,semi_final,France,Olivier Giroud,39070,7.1,65
2022,10230578,28,semi_final,France,Marcus Thuram,791702,6.8,25
2022,10230578,28,semi_final,France,Randal Kolo Muani,871706,7.4,11
2022,10230578,28,semi_final,Morocco,Yassine Bounou,360938,6.2,90
2022,10230578,28,semi_final,Morocco,Achraf Hakimi,814594,6.5,90
2022,10230578,28,semi_final,Morocco,Achraf Dari,964795,6.6,90
2022,10230578,28,semi_final,Morocco,Romain Saïss,187729,6.1,21
2022,10230578,28,semi_final,Morocco,Jawad El Yamiq,877103,7.5,90
2022,10230578,28,semi_final,Morocco,Noussair Mazraoui,847030,6.3,45
2022,10230578,28,semi_final,Morocco,Hakim Ziyech,249437,6.3,90
2022,10230578,28,semi_final,Morocco,Azzedine Ounahi,991421,7.3,90
2022,10230578,28,semi_final,Morocco,Sofyan Amrabat,359272,6.9,90
2022,10230578,28,semi_final,Morocco,Sofiane Boufal,257205,6.8,67
2022,10230578,28,semi_final,Morocco,Youssef En-Nesyri,846470,6.5,66
2022,10230578,28,semi_final,Morocco,Selim Amallah,801211,6.9,57
2022,10230578,28,semi_final,Morocco,Yahia Attiyat Allah,919677,6.3,45
2022,10230578,28,semi_final,Morocco,Abderazak Hamdallah,826961,6.5,24
2022,10230578,28,semi_final,Morocco,Zakaria Aboukhlal,856737,6.5,23
2022,10230578,28,semi_final,Morocco,Abdessamad Ezzalzouli,1011375,6.9,12
2022,10230635,29,final,Argentina,Emiliano Martínez,158263,6.9,120
2022,10230635,29,final,Argentina,Nahuel Molina,831799,6.2,90
2022,10230635,29,final,Argentina,Cristian Romero,829932,6.6,120
2022,10230635,29,final,Argentina,Nicolás Otamendi,74915,6.0,120
2022,10230635,29,final,Argentina,Nicolás Tagliafico,158243,7.1,119
2022,10230635,29,final,Argentina,Rodrigo De Paul,249399,6.7,102
2022,10230635,29,final,Argentina,Enzo Fernández,974505,7.2,120
2022,10230635,29,final,Argentina,Alexis Mac Allister,895324,7.7,116
2022,10230635,29,final,Argentina,Lionel Messi,12994,9.4,120
2022,10230635,29,final,Argentina,Julián Alvarez,944656,6.9,103
2022,10230635,29,final,Argentina,Ángel Di María,30027,8.3,64
2022,10230635,29,final,Argentina,Marcos Acuña,578560,6.3,56
2022,10230635,29,final,Argentina,Gonzalo Montiel,822933,6.3,30
2022,10230635,29,final,Argentina,Leandro Paredes,255389,6.8,18
2022,10230635,29,final,Argentina,Lautaro Martínez,823984,6.0,17
2022,10230635,29,final,Argentina,Germán Pezzella,158241,6.2,8
2022,10230635,29,final,France,Hugo Lloris,9048,7.7,120
2022,10230635,29,final,France,Jules Koundé,827212,6.5,119
2022,10230635,29,final,France,Raphaël Varane,138310,6.5,113
2022,10230635,29,final,France,Dayot Upamecano,798583,6.7,120
2022,10230635,29,final,France,Theo Hernández,788027,6.8,71
2022,10230635,29,final,France,Aurélien Tchouaméni,859025,6.5,120
2022,10230635,29,final,France,Adrien Rabiot,250737,7.0,96
2022,10230635,29,final,France,Ousmane Dembélé,818244,5.7,41
2022,10230635,29,final,France,Antoine Griezmann,85859,6.9,71
2022,10230635,29,final,France,Kylian Mbappé,826643,8.8,120
2022,10230635,29,final,France,Olivier Giroud,39070,6.7,41
2022,10230635,29,final,France,Randal Kolo Muani,871706,7.4,79
2022,10230635,29,final,France,Marcus Thuram,791702,7.1,79
2022,10230635,29,final,France,Kingsley Coman,280441,6.6,49
2022,10230635,29,final,France,Eduardo Camavinga,973887,7.1,49
2022,10230635,29,final,France,Youssouf Fofana,945062,6.6,24
2022,10230635,29,final,France,Ibrahima Konaté,826215,7.1,11
2022,10230637,50,third_place,Croatia,Dominik Livaković,190419,7.0,90
2022,10230637,50,third_place,Croatia,Josip Stanišić,927407,7.1,90
2022,10230637,50,third_place,Croatia,Josip Šutalo,954836,6.7,90
2022,10230637,50,third_place,Croatia,Joško Gvardiol,964994,7.5,90
2022,10230637,50,third_place,Croatia,Ivan Perišić,38710,7.4,90
2022,10230637,50,third_place,Croatia,Luka Modrić,15466,7.3,90
2022,10230637,50,third_place,Croatia,Mateo Kovačić,136710,7.4,90
2022,10230637,50,third_place,Croatia,Lovro Majer,841947,6.6,67
2022,10230637,50,third_place,Croatia,Andrej Kramarić,67647,7.1,61
2022,10230637,50,third_place,Croatia,Mislav Oršić,88645,7.8,89
2022,10230637,50,third_place,Croatia,Marko Livaja,94226,7.0,66
2022,10230637,50,third_place,Croatia,Nikola Vlašić,357596,6.7,29
2022,10230637,50,third_place,Croatia,Bruno Petković,309306,6.8,24
2022,10230637,50,third_place,Croatia,Mario Pašalić,190437,6.5,23
2022,10230637,50,third_place,Morocco,Yassine Bounou,360938,6.6,90
2022,10230637,50,third_place,Morocco,Achraf Hakimi,814594,6.7,90
2022,10230637,50,third_place,Morocco,Jawad El Yamiq,877103,6.5,67
2022,10230637,50,third_place,Morocco,Achraf Dari,964795,7.5,64
2022,10230637,50,third_place,Morocco,Yahia Attiyat Allah,919677,6.4,90
2022,10230637,50,third_place,Morocco,Bilal El Khannouss,1126569,6.6,56
2022,10230637,50,third_place,Morocco,Sofyan Amrabat,359272,6.4,90
2022,10230637,50,third_place,Morocco,Abdelhamid Sabiri,807400,6.1,45
2022,10230637,50,third_place,Morocco,Hakim Ziyech,249437,7.7,90
2022,10230637,50,third_place,Morocco,Youssef En-Nesyri,846470,6.6,90
2022,10230637,50,third_place,Morocco,Sofiane Boufal,257205,6.8,64
2022,10230637,50,third_place,Morocco,Ilias Chair,809512,6.4,45
2022,10230637,50,third_place,Morocco,Azzedine Ounahi,991421,6.7,34
2022,10230637,50,third_place,Morocco,Badr Benoun,906597,6.6,26
2022,10230637,50,third_place,Morocco,Anass Zaroury,877036,6.7,26
2022,10230637,50,third_place,Morocco,Selim Amallah,801211,6.9,23
2026,15186710,1,group_stage,Mexico,Raúl Rangel,990408,7.3,90
2026,15186710,1,group_stage,Mexico,Israel Reyes,989236,7.2,90
2026,15186710,1,group_stage,Mexico,César Montes,818406,6.8,90
2026,15186710,1,group_stage,Mexico,Johan Vásquez,889785,6.9,90
2026,15186710,1,group_stage,Mexico,Jesús Gallardo,770253,6.9,90
2026,15186710,1,group_stage,Mexico,Erik Lira,944068,7.4,76
2026,15186710,1,group_stage,Mexico,Roberto Alvarado,865500,8.2,90
2026,15186710,1,group_stage,Mexico,Brian Gutiérrez,1023088,6.9,66
2026,15186710,1,group_stage,Mexico,Álvaro Fidalgo,838629,7.1,66
2026,15186710,1,group_stage,Mexico,Julián Quiñones,843114,8.6,79
2026,15186710,1,group_stage,Mexico,Raúl Jiménez,192442,7.6,76
2026,15186710,1,group_stage,Mexico,Gilberto Mora,1914576,6.6,24
2026,15186710,1,group_stage,Mexico,Luis Chávez,757770,6.8,24
2026,15186710,1,group_stage,Mexico,Edson Álvarez,847151,7.0,14
2026,15186710,1,group_stage,Mexico,Armando González,1595162,6.2,14
2026,15186710,1,group_stage,Mexico,Alexis Vega,815637,6.4,11
2026,15186710,1,group_stage,South Africa,Ronwen Williams,539792,6.3,90
2026,15186710,1,group_stage,South Africa,Khuliso Mudau,936047,6.5,90
2026,15186710,1,group_stage,South Africa,Nkosinathi Sibisi,902117,6.0,90
2026,15186710,1,group_stage,South Africa,Ime Okon,1507710,6.3,90
2026,15186710,1,group_stage,South Africa,Mbekezeli Mbokazi,2058228,6.4,90
2026,15186710,1,group_stage,South Africa,Aubrey Modiba,837099,5.9,77
2026,15186710,1,group_stage,South Africa,Teboho Mokoena,881117,6.5,90
2026,15186710,1,group_stage,South Africa,Sphephelo Sithole,822684,4.9,49
2026,15186710,1,group_stage,South Africa,Jayden Adams,1049669,6.6,61
2026,15186710,1,group_stage,South Africa,Iqraam Rayners,991024,6.1,76
2026,15186710,1,group_stage,South Africa,Lyle Foster,901907,5.9,56
2026,15186710,1,group_stage,South Africa,Thalente Mbatha,1014410,6.5,34
2026,15186710,1,group_stage,South Africa,Themba Zwane,559504,5.3,23
2026,15186710,1,group_stage,South Africa,Evidence Makgopa,1022170,6.8,14
2026,15186710,1,group_stage,South Africa,Oswin Appollis,984505,6.6,13
2026,15186720,1,group_stage,South Korea,Kim Seung-gyu,235686,7.3,90
2026,15186720,1,group_stage,South Korea,Han-Beom Lee,1002448,6.8,90
2026,15186720,1,group_stage,South Korea,Kim Min-jae,896569,6.9,90
2026,15186720,1,group_stage,South Korea,Gi-Hyuk Lee,1103520,6.9,90
2026,15186720,1,group_stage,South Korea,Young-woo Seol,1019333,6.6,90
2026,15186720,1,group_stage,South Korea,Hwang In-beom,889689,8.8,84
2026,15186720,1,group_stage,South Korea,Seung Ho Paik,881307,7.1,84
2026,15186720,1,group_stage,South Korea,Lee Tae-seok,1002355,7.2,69
2026,15186720,1,group_stage,South Korea,Kang-in Lee,917087,8.2,90
2026,15186720,1,group_stage,South Korea,Jae-sung Lee,537552,6.9,62
2026,15186720,1,group_stage,South Korea,Son Heung-min,111505,6.8,69
2026,15186720,1,group_stage,South Korea,Hwang Hee-chan,786186,6.7,28
2026,15186720,1,group_stage,South Korea,Ji-sung Eom,1002508,7.0,21
2026,15186720,1,group_stage,South Korea,Hyeon-gyu Oh,1010634,7.5,21
2026,15186720,1,group_stage,South Korea,Jin-gyu Kim,1009476,6.7,13
2026,15186720,1,group_stage,South Korea,Jin-seob Park,1026069,6.7,13
2026,15186720,1,group_stage,Czech Republic,Matěj Kovář,927366,7.0,90
2026,15186720,1,group_stage,Czech Republic,Štěpán Chaloupek,1144329,5.9,90
2026,15186720,1,group_stage,Czech Republic,Robin Hranáč,957615,6.3,90
2026,15186720,1,group_stage,Czech Republic,Ladislav Krejčí,856250,7.1,90
2026,15186720,1,group_stage,Czech Republic,Vladimír Coufal,138024,6.4,90
2026,15186720,1,group_stage,Czech Republic,Tomáš Souček,799041,6.6,90
2026,15186720,1,group_stage,Czech Republic,Alexandr Sojka,1403491,6.7,84
2026,15186720,1,group_stage,Czech Republic,Jaroslav Zelený,118204,6.8,90
2026,15186720,1,group_stage,Czech Republic,Lukáš Provod,846122,6.9,64
2026,15186720,1,group_stage,Czech Republic,Pavel Šulc,957604,6.7,64
2026,15186720,1,group_stage,Czech Republic,Patrik Schick,280609,6.4,64
2026,15186720,1,group_stage,Czech Republic,Michal Sadílek,825731,6.6,26
2026,15186720,1,group_stage,Czech Republic,Adam Hložek,963801,7.0,26
2026,15186720,1,group_stage,Czech Republic,Tomáš Chorý,188307,6.5,26
2026,15186720,1,group_stage,Czech Republic,Mojmír Chytil,826049,6.4,13
2026,15186836,1,group_stage,Canada,Maxime Crépeau,155736,6.8,90
2026,15186836,1,group_stage,Canada,Alistair Johnston,984419,6.9,90
2026,15186836,1,group_stage,Canada,Luc De Fougerolles,1413129,6.7,90
2026,15186836,1,group_stage,Canada,Derek Cornelius,801411,6.6,90
2026,15186836,1,group_stage,Canada,Richie Laryea,829207,8.1,90
2026,15186836,1,group_stage,Canada,Tajon Buchanan,973290,6.2,61
2026,15186836,1,group_stage,Canada,Ismael Koné,1134351,6.5,90
2026,15186836,1,group_stage,Canada,Stephen Eustaquio,886223,7.0,89
2026,15186836,1,group_stage,Canada,Liam Millar,902083,6.7,61
2026,15186836,1,group_stage,Canada,Jonathan David,935564,6.3,61
2026,15186836,1,group_stage,Canada,Tani Oluwaseyi,1172477,6.2,76
2026,15186836,1,group_stage,Canada,Ali Ahmed,1464637,6.6,29
2026,15186836,1,group_stage,Canada,Jacob Shaffelburg,976313,6.7,29
2026,15186836,1,group_stage,Canada,Promise David,1119328,6.5,29
2026,15186836,1,group_stage,Canada,Cyle Larin,790179,7.6,14
2026,15186836,1,group_stage,Bosnia and Herzegovina,Nikola Vasilj,325061,6.3,90
2026,15186836,1,group_stage,Bosnia and Herzegovina,Amar Dedić,1102791,6.9,90
2026,15186836,1,group_stage,Bosnia and Herzegovina,Nikola Katić,831488,8.1,90
2026,15186836,1,group_stage,Bosnia and Herzegovina,Tarik Muharemović,1118177,7.8,90
2026,15186836,1,group_stage,Bosnia and Herzegovina,Sead Kolašinac,142148,7.9,84
2026,15186836,1,group_stage,Bosnia and Herzegovina,Esmir Bajraktarević,1136110,6.0,74
2026,15186836,1,group_stage,Bosnia and Herzegovina,Benjamin Tahirović,1102659,6.5,90
2026,15186836,1,group_stage,Bosnia and Herzegovina,Ivan Bašić,1049701,7.4,62
2026,15186836,1,group_stage,Bosnia and Herzegovina,Amar Memić,1129610,6.3,74
2026,15186836,1,group_stage,Bosnia and Herzegovina,Ermedin Demirović,878081,6.8,90
2026,15186836,1,group_stage,Bosnia and Herzegovina,Jovo Lukić,927797,7.4,62
2026,15186836,1,group_stage,Bosnia and Herzegovina,Armin Gigović,988893,6.8,28
2026,15186836,1,group_stage,Bosnia and Herzegovina,Samed Baždar,1100965,6.2,28
2026,15186836,1,group_stage,Bosnia and Herzegovina,Ivan Šunjić,283833,6.4,16
2026,15186836,1,group_stage,Bosnia and Herzegovina,Kerim Alajbegović,1425366,6.5,16
2026,15186836,1,group_stage,Bosnia and Herzegovina,Dženis Burnić,844447,6.7,13
2026,15186873,1,group_stage,USA,Matthew Freese,973436,6.0,90
2026,15186873,1,group_stage,USA,Alexander Freeman,1184541,7.3,90
2026,15186873,1,group_stage,USA,Chris Richards,931844,6.9,90
2026,15186873,1,group_stage,USA,Tim Ream,118179,7.6,90
2026,15186873,1,group_stage,USA,Antonee Robinson,803174,6.9,90
2026,15186873,1,group_stage,USA,Tyler Adams,800419,7.0,90
2026,15186873,1,group_stage,USA,Malik Tillman,975798,7.3,82
2026,15186873,1,group_stage,USA,Sergiño Dest,906021,6.7,72
2026,15186873,1,group_stage,USA,Weston McKennie,881931,7.4,90
2026,15186873,1,group_stage,USA,Christian Pulišić,817957,7.6,45
2026,15186873,1,group_stage,USA,Folarin Balogun,934237,9.0,72
2026,15186873,1,group_stage,USA,Sebastian Berhalter,1014845,6.8,45
2026,15186873,1,group_stage,USA,Timothy Weah,855810,6.5,18
2026,15186873,1,group_stage,USA,Ricardo Pepi,986395,6.3,18
2026,15186873,1,group_stage,USA,Giovanni Reyna,989056,7.8,8
2026,15186873,1,group_stage,Paraguay,Orlando Gill,991709,6.1,90
2026,15186873,1,group_stage,Paraguay,Juan Cáceres,989801,6.3,79
2026,15186873,1,group_stage,Paraguay,Gustavo Gómez,220833,5.9,90
2026,15186873,1,group_stage,Paraguay,Omar Alderete,805137,6.2,90
2026,15186873,1,group_stage,Paraguay,Junior Alonso,333275,5.3,90
2026,15186873,1,group_stage,Paraguay,Diego Gómez,1065588,6.0,80
2026,15186873,1,group_stage,Paraguay,Andrés Cubas,546416,6.9,90
2026,15186873,1,group_stage,Paraguay,Damián Bobadilla,1015261,5.5,45
2026,15186873,1,group_stage,Paraguay,Miguel Almirón,333373,6.5,79
2026,15186873,1,group_stage,Paraguay,Antonio Sanabria,333261,6.4,62
